regimen,universida,univ_c,unidad_aca,unac_c,anexo_c,unicue,cui,telef,fax,web,direccion_norm,calle,altura,WKT_gkba,barrio,comuna,codigo_postal,codigo_postal_argentino,long,lat
Privado,FLACSO (Facultad Latinoamericana de Ciencias Sociales),1,Rectorado,1,0,100100,2546,5238-9339 (C)5238-9300,4375-1373,www.flacso.org.ar,Ayacucho 555,Ayacucho ,555,POINT (-58.3953412190814 -34.6026584750106),Balvanera,Comuna 3,1026,C1026AAC,-58.3953412190814,-34.6026584750106
Privado,Instituto Tecnológico de Buenos Aires,2,Rectorado,1,0,200100,2456,63934813 [C]6393-4810,6393-4813,www.itba.edu.ar,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Investigación,7,0,200700,2456,6393-4869,6393-4869,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Área de Energía,40,0,204000,2456,6393-4870,6393-4870,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Bioingeniería,87,0,208700,2456,6393-4893,6393-4893,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Desarrollo Humano,103,0,210300,2456,6393-4886,6393-4886,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Economía y Desarrollo Profesional,109,0,210900,2456,6393-4877,6393-4877,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Extensión Universitaria y Viculación Tecnológica,112,0,211200,2456,6393-5984,6393-5984,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Física,114,0,211400,2456,6393-5867,6393-5867,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Eléctrica,120,0,212000,2456,6393-4829,6393-4829,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Eléctrica y Electrónica,121,0,212100,2456,6393-5883,6393-5883,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Electrónica,122,0,212200,2456,6393-5886,6393-5886,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería en Petróleo,123,0,212300,2456,6393-4860,6393-4860,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Industrial,124,0,212400,2456,6393-4895,6393-4895,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Informática,125,0,212500,2456,6393-4894,6393-4894,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Mecánica y Naval,126,0,212600,2456,6393-4824,6393-4824,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Ingeniería Química,127,0,212700,2456,6393-5824,6393-5824,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Licenciatura en Administración y Sistemas,130,0,213000,2456,6393-4873,6393-4873,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Matemáticas,137,0,213700,2456,6393-4875,6393-4875,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento de Servicios Tecnológicos,148,0,214800,2456,6393-5984,6393-5984,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento del Doctorado,152,0,215200,2456,6393-4843,6393-4843,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Departamento Naval,153,0,215300,2456,6393-4860,6393-4860,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Escuela de Ingeniería y Gestión,180,0,218000,2456,6393-4870,6393-4870,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Escuela de Ingeniería y Tecnología,181,0,218100,2456,6393-4870,6393-4870,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Privado,Instituto Tecnológico de Buenos Aires,2,Escuela de Postgrado,190,0,219000,2456,6393-4843,6393-4843,,Av. Eduardo Madero 399,Av. Eduardo Madero ,399,POINT (-58.3678488464698 -34.6031162314776),Puerto Madero,Comuna 1,1106,C1106ACD,-58.3678488464698,-34.6031162314776
Público,Instituto Universitario Aeronáutico,3,Escuela Superior de Guerra Aéra,202,0,320200,2458,4346-8752,4346-8752,,Av. Luis María Campos 480,Av. Luis María Campos ,480,POINT (-58.4341586858234 -34.5721622695851),Palermo,Comuna 14,1426,C1426BOP,-58.4341586858234,-34.5721622695851
Público,Instituto Universitario Aeronáutico,3,Instituto de Inteligencia de la Fuerzas Armadas,263,0,326300,2457,4346-8729,4346-8729,,Av. Cabildo 381,Av. Cabildo ,381,POINT (-58.4404021525838 -34.5720425235999),Palermo,Comuna 14,1426,C1426AAD,-58.4404021525838,-34.5720425235999
Público,Instituto Universitario Aeronáutico,3,Instituto Nacional de Derecho Aeronáutico y Espacial,268,0,326800,2459,4514-4266,4514-4266,,Viamonte 153,Viamonte ,153,POINT (-58.3702668715196 -34.5993451896829),San Nicolas,Comuna 1,1053,C1053ABC,-58.3702668715196,-34.5993451896829
Privado,Instituto Universitario CEMIC,4,Rectorado,1,0,400100,2461,5299-0196,5299-0196,www.cemic.edu.ar,Valdenegro 4337,Valdenegro ,4337,POINT (-58.4948843800369 -34.5549371768609),Saavedra,Comuna 12,1430,C1430EFA,-58.4948843800369,-34.5549371768609
Privado,Instituto Universitario CEMIC,4,Escuela de Medicina,183,0,418300,2461,5299-0900,5299-0196,,Valdenegro 4337,Valdenegro ,4337,POINT (-58.4948843800369 -34.5549371768609),Saavedra,Comuna 12,1430,C1430EFA,-58.4948843800369,-34.5549371768609
Privado,Instituto Universitario CEMIC,4,Instituto de Investigaciones,264,0,426400,2460,4546-8228,4541-3790,,Galván 4102,Galván ,4102,POINT (-58.4951223145914 -34.5568836666336),Saavedra,Comuna 12,1431,C1431FWO,-58.4951223145914,-34.5568836666336
Privado,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,5,Rectorado,1,0,500100,2462,(C)4800-0200 Int. 239,(C)4800-0200 Int. 239,www.barcelo.edu.ar,Av. Las Heras 2191,Av. Las Heras ,2191,POINT (-58.3955408860349 -34.5885162878714),Recoleta,Comuna 2,1127,C1127AAD,-58.3955408860349,-34.5885162878714
Privado,Instituto Universitario de Ciencias de la Salud de la Fundación Barceló,5,Facultad de Medicina,6,0,500600,2462,(C)4800-0200 Int.239,4800-0200 Int.239,,Av. Las Heras 2191,Av. Las Heras ,2191,POINT (-58.3955408860349 -34.5885162878714),Recoleta,Comuna 2,1127,C1127AAD,-58.3955408860349,-34.5885162878714
Público,Instituto Universitario de Gendarmería Nacional,6,Rectorado,1,0,600100,211,5169-3345,5169-3345,www.iugna.edu.ar,Av. Paseo Colón 533,Av. Paseo Colón ,533,POINT (-58.3696771407485 -34.6142939728233),Monserrat,Comuna 1,1063,C1063ACF,-58.3696771407485,-34.6142939728233
Público,Instituto Universitario de Gendarmería Nacional,6,"Escuela Superior de Gendarmería Nacional ""Gral.Br. D. Manuel María Calderón """,201,0,620100,211,5169-3381,5169-3381,,Av. Paseo Colón 533,Av. Paseo Colón ,533,POINT (-58.3696771407485 -34.6142939728233),Monserrat,Comuna 1,1063,C1063ACF,-58.3696771407485,-34.6142939728233
Público,Instituto Universitario de la Policía Federal Argentina,7,Rectorado,1,0,700100,2284,4905-5014/5012 [C]4905-5000,4905-5014,www.iupfa.edu.ar,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera Ingeniería en Gestión de Sistemas,23,0,702300,2284,4905-5058,4905-5058,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera Licenciatura en Relaciones Internacionales,24,0,702400,2284,4905-5061,4905-5061,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera en Abogacía,56,0,705600,2284,4905-5063/5064,4905-5063,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera Ingeniería en Telécomunicaciones,57,0,705700,2284,4905-5044/5045,4905-5044,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera Licenciatura en Seguridad Ciudadana,60,0,706000,2284,4905-5040/5041,4905-5040,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Carrera Seguridad Ambiental,63,0,706300,2284,4905-5058,4905-5058,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,"Escuela de Enfermaría ""Nuestra Señora de los Remedios""",176,0,717600,2448,4909-4121,,,Uspallata 3400,Uspallata ,3400,POINT (-58.4116090247145 -34.6396296988781),Parque Patricios,Comuna 4,1437,C1437JCP,-58.4116090247145,-34.6396296988781
Público,Instituto Universitario de la Policía Federal Argentina,7,Escuela de Instrumentación Quirúrgica,182,0,718200,2448,4909-4207,4909-4207,,Uspallata 3400,Uspallata ,3400,POINT (-58.4116090247145 -34.6396296988781),Parque Patricios,Comuna 4,1437,C1437JCP,-58.4116090247145,-34.6396296988781
Público,Instituto Universitario de la Policía Federal Argentina,7,Licenciatura en Ciencias Penales y Sociales,274,0,727400,2284,4905-5061,4905-5061,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Licenciatura en Gestión de Siniestros,275,0,727500,2284,4905-5058,4905-5058,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Licenciatura en Seguridad en Tecnologías de la Información y Comunicaciones,277,0,727700,2284,4905-5044/5045,4905-5044,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Licenciatura en Trabajo Social,278,0,727800,2284,4905-5061,4905-5061,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Unidad Académica de Formación de Grado,314,0,731400,2284,4905-5050/5052,4905-5050,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Unidad Académica de Formación de Posgrado,315,0,731500,2284,4905-5046/5033,,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,Unidad Académica de Formación Profesional y Permanente,316,0,731600,2284,4905-5081/5077,,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Público,Instituto Universitario de la Policía Federal Argentina,7,"Unidad Académica Escuela de Cadetes ""Comisario General Juan A. Piker""",317,0,731700,980,4638-5011,4638-5011,www.escueladecadetespfa.edu.ar,Corvalan 3698,Corvalan ,3698,POINT (-58.4676197798878 -34.6713902619296),Villa Lugano,Comuna 8,1439,C1439EWZ,-58.4676197798878,-34.6713902619296
Público,Instituto Universitario de la Policía Federal Argentina,7,"Unidad Académica Escuela Superior de Policia ""Comisario General Enrique Fentanes""",318,0,731800,2284,4346-5703,4346-5703,,Rosario 532,Rosario ,532,POINT (-58.4361507684532 -34.6196283863132),Caballito,Comuna 6,1424,C1424CCL,-58.4361507684532,-34.6196283863132
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Rectorado,1,0,800100,2545,475-7867/7985 Int.19 /4899-1607,475-7867,www.iusam.edu.ar,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Especialización en Psicología Clínica de Niños y Adolecentes,28,0,802800,2545,4775-7867Int.19/4899-1607,4775-7867,,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Especialización y Maestría en Psicopatología y Salud Mental,29,0,802900,2545,4775-7867Int.19/4899-1607,4775-7867,,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Especialización en Psicoanálisis,205,0,820500,2545,4775-7867Int.19/4899-1607,4775-7867,,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Maestría en Cultura y Salud Mental,285,0,828500,2545,4775-7867Int.19/4899-1607,4775-7867,,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Privado,Instituto Universitario de Salud Mental de la Asociación Psicoanalítica de Buenos Aires,8,Maestría en la Familia y Pareja,291,0,829100,2545,4775-7867Int.19/4899-1607,4775-7867,,Maure 1850,Maure ,1850,POINT (-58.4369004669905 -34.5679143258642),Palermo,Comuna 14,1426,C1426CUH,-58.4369004669905,-34.5679143258642
Público,Instituto Universitario de Seguridad Marítima,9,Rectorado,1,0,900100,1858,4576-7611/Int.39,4576-7611,www.Prefecturanaval.gov.ar,Av. Corrientes 345,Av. Corrientes ,345,POINT (-58.3716709807457 -34.6029709783307),San Nicolas,Comuna 1,1043,C1043AAD,-58.3716709807457,-34.6029709783307
Público,Instituto Universitario de Seguridad Marítima,9,"Instituto de Formación, Capacitación, Perfeccionamiento y Actualización Docente",262,0,926200,1858,4576-7611/7613,4576-7611,,Av. Corrientes 345,Av. Corrientes ,345,POINT (-58.3716709807457 -34.6029709783307),San Nicolas,Comuna 1,1043,C1043AAD,-58.3716709807457,-34.6029709783307
Público,"Instituto Universitario del Ejército ""Mayor Francisco Romero""",10,Rectorado,1,0,1000100,2228,4576-5652 [C]4576-5650,4576-5652,www.iese.edu.ar,Av. Cabildo 15,Av. Cabildo ,15,POINT (-58.4363411902568 -34.574260414171),Palermo,Comuna 14,1426,C1426AAA,-58.4363411902568,-34.574260414171
Público,"Instituto Universitario del Ejército ""Mayor Francisco Romero""",10,Escuela Superior  De Guerra ô Teniente General Luís Maria Camposö,200,0,1020000,2458,4576-5696/4576-5689,4576-5696,www.escuelasuperiordeguerra.iese.edu.ar,Av. Luis María Campos 480,Av. Luis María Campos ,480,POINT (-58.4341586858234 -34.5721622695851),Palermo,Comuna 14,1426,C1426BOP,-58.4341586858234,-34.5721622695851
Público,"Instituto Universitario del Ejército ""Mayor Francisco Romero""",10,Escuela Superior Técnicaö General de División Manuel Nicolás Savioö,203,0,1020300,2228,4779-3301/4779-3300,4779-3384,www.ingenieriaest.iese.edu.ar,Av. Cabildo 15,Av. Cabildo ,15,POINT (-58.4363411902568 -34.574260414171),Palermo,Comuna 14,1426,C1426AAA,-58.4363411902568,-34.574260414171
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Rectorado,1,0,1100100,2469,5032-3900/5032-3991,5353-9099,www.iuean.edu.ar,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera Contador Público,48,0,1104800,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera de Licenciatura en  Tecnología Informática,50,0,1105000,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera de Licenciatura en Administración de Empresas,51,0,1105100,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera de Licenciatura en Administración de Negocios Internacionales,52,0,1105200,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera de Licenciatura en Comercialización,53,0,1105300,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera de Licenciatura en Direccción de Factor Humano,54,0,1105400,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela Argentina de Negocios,11,Carrera Licenciatura en Administración Hotelera,58,0,1105800,2469,5032-3900 Int.410,5032-3900,,Av. Córdoba 1690,Av. Córdoba ,1690,POINT (-58.391144567227 -34.5993687939657),Recoleta,Comuna 2,1055,C1055AAT,-58.391144567227,-34.5993687939657
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Rectorado,1,0,1200100,2468,[C]4959-0200 Int. 4161,4983-2624,www.hospitalitaliano.org.ar,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Biología Celular y Molecular,67,0,1206700,2468,[C]4959-0200 Int.4928,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Bioquimica,68,0,1206800,2468,[C]4959-0200 Int.5453,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Ciencias Humanas,69,0,1206900,2468,[C]4959-0200 Int.8462,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Ciencias Morfológicas,70,0,1207000,2468,[C]4959-0200 Int.8937,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Clínica Quirúrgica,71,0,1207100,2468,[C]4959-0200 Int.8937,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Enfermería Clínica,72,0,1207200,2468,[C]4959-0200 Int.8636,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Farmacología y Toxicología,73,0,1207300,2468,[C]4959-0200 Int.9337,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela de Medicina del Hospital Italiano,12,Departamento Académico de Medicina,74,0,1207400,2468,[C]4959-0200 Int.8201,4983-2624,,Potosí 4240,Potosí ,4240,POINT (-58.4267801919644 -34.6073823354498),Almagro,Comuna 5,1199,C1199ACL,-58.4267801919644,-34.6073823354498
Privado,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,13,Rectorado,1,0,1300100,1457,4773-5825/4773-3735,4773-3735,www.eseade.edu.ar,Uriarte 2472,Uriarte ,2472,POINT (-58.4231180248877 -34.5808345005318),Palermo,Comuna 14,1425,C1425FNJ,-58.4231180248877,-34.5808345005318
Privado,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,13,Departamento de Adm. y Formación Empresaria,76,0,1307600,1457,4773-5825/4773-3735,4773-3735,,Uriarte 2472,Uriarte ,2472,POINT (-58.4231180248877 -34.5808345005318),Palermo,Comuna 14,1425,C1425FNJ,-58.4231180248877,-34.5808345005318
Privado,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,13,Departamento de Arte y Curaduría,81,0,1308100,1457,4773-3735/4773-5825,4773-3735,,Uriarte 2472,Uriarte ,2472,POINT (-58.4231180248877 -34.5808345005318),Palermo,Comuna 14,1425,C1425FNJ,-58.4231180248877,-34.5808345005318
Privado,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,13,Departamento de Economía y Ciencias Sociales,108,0,1310800,1457,4773-5825/4773-3735,4773-3735,,Uriarte 2472,Uriarte ,2472,POINT (-58.4231180248877 -34.5808345005318),Palermo,Comuna 14,1425,C1425FNJ,-58.4231180248877,-34.5808345005318
Privado,Instituto Universitario Escuela Superior de Economía y Administración de Empresas,13,Departamento de Humanidades y Ciencias de la Comunicación,116,0,1311600,1457,4773-3735/4773-5825,4773-3735,,Uriarte 2472,Uriarte ,2472,POINT (-58.4231180248877 -34.5808345005318),Palermo,Comuna 14,1425,C1425FNJ,-58.4231180248877,-34.5808345005318
